리뷰자,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
b2JZMjFXVzdVSzBTWVVPQVNLeHF4QT09,1.1775372,-0.3023585,-0.6672789,-0.4190445,0.22087821,-0.050557684,-0.17702432,-0.2513988,1.4843767,0.3181077,0.08323419,-0.8972856,0.5507948,0.0030503466,-0.3136786,0.76380736,-0.8365904,-0.46685204,-0.06454264,-0.20131877,0.9869071,0.6084191,-0.4989314,-0.16045366,0.24164577,-0.6808881,-0.6507942,-0.10995825,-0.90477026,0.34540546,0.08163788,-0.77945846,0.7822865,-0.7065634,-0.07062844,-0.072855815,-0.3811363,-0.7327277,0.030534256,1.4391888,-0.45666108,-0.02622497,-0.17311163,0.13583525,-0.30759764,0.06755023,-0.021768415,0.16857275,0.10291801,-0.89926374,-0.2526086,-0.14110065,-0.69891894,0.08434244,-0.17097071,-1.1539156,0.59595454,0.01154201,0.15748565,0.7958704,-0.94587314,0.70220774,-0.7173693,-0.09015682,-0.55572784,0.14821701,0.26116073,-0.08409605,0.7093274,0.6468085,0.1665339,0.95345676,0.44910178,0.23218088,-0.3387678,0.14812633,0.5053523,-0.021684432,-0.7224926,0.6405031,-0.51013625,-1.1914912,0.33999997,-0.22048959,-0.59474456,0.13575593,0.85613775,-0.09267633,0.7301548,-0.34177798,0.24390726,0.26368153,0.69070154,0.20592098,-0.30830956,-0.92972547,0.18120724,0.21936949,0.34671828,-0.20494716
b2JZd3lhdm9JMlgvdUdlbFRCWTYyUT09,1.1807228,-0.37718967,-0.5890118,-0.7790537,-0.25286248,-0.047101505,-0.291472,-0.15650855,1.0390706,-0.38723153,-0.23402555,-1.5244033,0.30591244,0.51787025,-0.30892414,1.054662,-1.2166665,-0.34646383,0.14997564,0.5092654,0.73973507,1.0661116,0.09200387,-0.9051238,0.15853883,0.06741519,-1.0525755,0.25622743,-0.6224572,0.24644518,0.79203445,-0.20909628,0.93585557,-0.44219452,0.53695464,-0.059989724,-0.017522119,0.23871435,0.03595316,1.3956865,-0.25219518,-0.053740814,-0.27680728,-0.14165649,-0.28901592,0.09160332,0.58374196,-0.021454934,-0.30278847,-1.2275876,0.35513493,-0.14060742,-0.9491351,-0.11767345,-0.06037938,-1.6057874,0.53029853,-0.21755828,0.25857157,0.4155833,-0.76687473,1.0997132,0.01588088,0.3954746,-0.58688295,-0.50198233,0.24021122,-0.545007,0.7552996,0.31688392,-0.025908582,1.036181,0.052659392,0.14191213,-0.57674384,-0.09628175,0.5218772,0.0032103588,-0.57267183,1.0493824,-0.8456873,-1.2873698,-0.5024799,-0.71766084,-0.23386551,-0.26860318,0.99416256,-0.23597394,-0.14508724,-0.9817221,-1.1241714,-0.007354161,0.32747647,0.21243578,-0.46617383,-0.7330494,0.52066255,0.26492393,0.6057484,-0.30764624
b2NhdEdSRXhndENhWFBCV3hSM0REUT09,0.5373948,-0.7699642,-0.34493443,-0.51529825,-0.08065414,-0.026420593,-0.34761554,0.21980256,0.37452182,-0.16556346,0.10067386,-0.6539127,0.1943253,0.550726,-0.49461806,0.13318256,-0.8585231,-0.03896785,0.21845339,0.03555445,0.53430986,0.2825397,-0.41068754,-0.18501261,0.15163329,0.465577,-0.60920906,0.069773376,-0.55313355,0.052614816,0.11062473,-0.15303849,0.4379076,0.26610026,0.033021294,-0.3082349,-0.40028363,-0.25672507,-0.31788987,0.56207556,-1.0815978,-0.11060668,0.10474597,-0.10156156,-0.9410299,0.14787224,-0.2304047,0.41466987,-0.14792413,-0.8234806,-0.29616833,-0.91991645,-0.3937791,0.08547664,-0.15775746,-1.2097449,0.41001454,0.29124472,0.080600396,0.32112113,-0.6783018,0.9328389,-0.30533344,0.13221638,-0.17402448,-0.43743643,0.25825033,-0.3504301,0.47648194,0.3231938,0.18173423,0.9639992,0.4025309,-0.08639363,-0.66798806,-0.4904174,0.1692924,0.005447842,-0.604947,0.5684019,-0.17969912,-0.7822091,0.01556039,-0.2969182,-0.6907835,0.20299588,1.0786816,-0.4147806,0.57408494,-0.11902648,-0.23623118,0.044037133,0.19790119,-0.17247777,0.13819055,-0.8105837,0.3591196,0.36509165,0.7360529,-0.2786655
b2R4T1NCVVIvUjBpNkVxODFnZjdTUT09,-0.2237094,-0.45281494,-0.17029288,-0.38383996,-0.41202414,-0.07230574,0.17546502,-0.31967708,0.31690186,-0.14117713,0.20845602,-0.49668142,0.10322794,0.45967895,0.3078308,-0.45130828,-0.08604093,-0.11835044,-0.058349054,-0.033932686,0.38610935,0.80913365,-0.43971223,0.56957,0.3050024,0.3638525,-0.20158133,0.16127819,0.046321757,0.29236248,0.21310195,-0.1669043,-0.007942295,-0.10283403,-0.01918105,-0.40867898,0.44439852,-0.2647572,-0.4714906,0.16628283,-0.75110525,-0.14970009,-0.29217604,-0.39494416,-0.26002583,-0.18310238,0.056026008,0.19724713,0.05669497,-0.7301254,0.062830836,-0.70175403,-0.1612134,-0.5008651,0.18167569,-0.648681,0.21545042,0.2678082,0.46553233,0.67242724,-0.48775354,0.35968047,0.60922235,0.3355664,0.21838506,-0.22091796,-0.31616074,-0.20370395,-0.016416064,0.04470527,0.10586505,0.54229677,0.14458078,0.08655579,-0.48953855,-0.41890875,0.8345746,0.6169895,-0.13296229,0.15765977,-0.73077285,-0.45320144,-0.28070444,-0.80676484,-0.14094049,-0.22696601,0.89597005,-0.7440824,-0.1590678,0.03683305,-0.7268841,0.39563072,0.4235187,0.20046416,-0.6378047,-0.10724834,0.3973642,0.26249728,0.83884525,-0.070919685
b2VXMkh3NU9vb2crbmMrRGovUVVCQT09,0.21678832,-0.7519353,-0.2138794,-0.38765785,-0.04904408,0.0057292213,-0.3300714,0.3067739,0.3074136,-0.3735538,0.27297726,-0.2590857,0.28499195,0.542551,-0.23488694,-0.15710957,-0.56331277,0.06020699,0.3083618,0.012824297,0.56282127,0.025490692,-0.6241626,0.07508673,0.18954013,0.27487472,-0.2901774,0.15535975,-0.1506425,0.28327546,0.44924864,-0.43711472,0.1560069,0.010587579,-0.19415669,-0.37393337,-0.19847329,-0.23205945,0.07010422,0.47069877,-0.5848694,-0.3395633,-0.054138225,-0.2005555,-0.35849416,0.24476026,-0.19834448,0.08019795,-0.34414423,-0.471555,0.025379393,-0.90659213,0.056286268,-0.32955623,-0.14349698,-0.49680778,0.28027588,0.34405252,-0.077819124,0.900865,-0.5950757,0.4313919,0.02718049,-0.022426322,-0.1244105,-0.65624475,-0.06444317,-0.844919,0.1322338,0.39883104,0.2013194,0.48180395,0.16041236,0.012337823,-0.61600167,-0.48634842,0.53798246,-0.00080913375,-0.20523582,0.30805707,-0.43311685,-0.58199954,-0.012065494,-0.54350525,-0.3991944,0.14071698,0.98150074,-0.24902113,0.47872025,0.23009886,-0.35139102,0.16035557,0.026386073,0.047059927,0.30810356,-0.35205728,0.17083585,0.5342922,0.5238453,-0.02398757
b2VZOGpHTXQ2bytwQXZvaFd1TzVqZz09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2dNNnpsSXVYTU5Wait6QlFvUEN2Zz09,0.73110485,-0.5084573,-0.29975465,-0.6461347,-0.14334236,-0.095552646,0.025618067,-0.26795688,0.57228327,-0.15971322,-0.10297676,-0.7636816,0.3954039,-0.3669139,-0.6168219,0.21615122,-0.27591565,-0.32465985,-0.3637123,-0.18839423,0.75911707,0.27324235,-0.90960866,-0.34579924,0.07545494,0.021083653,-0.25389335,0.1851887,-0.23954177,0.7084768,0.19544983,-0.5777121,0.2292433,-0.6033584,0.16826479,-0.54725075,-0.28208187,-0.22702943,0.17354387,0.94731784,-0.42682147,-0.041046377,-0.42521778,-0.21536092,0.03989012,-0.009015411,0.22429346,0.24337105,-0.1414039,-0.6702921,-0.32211748,0.24996202,-0.5758035,0.020412622,0.027129712,-0.9957404,0.69171065,0.32211405,0.08138024,0.46239606,-0.46398053,0.3746759,-0.3194864,0.4690496,-0.5524645,-0.3489356,0.41702506,-0.15041213,0.8501332,0.6084097,-0.25837994,0.6072982,0.4226922,-0.19716203,-0.9110532,-0.40866056,0.16039582,0.34056687,-0.25847477,0.65701556,-0.57909423,-1.0424246,-0.09347603,-0.17575999,0.09758494,0.033332147,0.9735231,-0.59428865,0.37824044,-0.61054945,-0.2953653,0.04434551,0.1006752,0.23599869,-0.39469203,-0.44357976,0.036486153,0.3310618,0.5280438,-0.00974601
b2ljcDlyMlNkdTQvYVVJUnZtNDd2dz09,2.3291476,-1.7199434,-0.2562678,-0.66503525,0.49012554,-0.15775245,0.06941272,0.5209854,1.4941537,0.3083398,-1.0927777,-0.2733958,0.97768396,0.9369917,-0.15597725,0.43627396,-1.8238841,-0.4635598,0.21694233,-1.330928,0.4843983,1.7738534,1.1777822,0.17722125,0.36791041,0.68178993,-1.532541,0.85499144,-0.89698094,0.54492366,0.32875657,0.6379355,0.74532074,0.4120646,0.52026474,-0.8342564,-0.9689951,-0.12506631,0.51726055,1.056851,-0.24273978,-1.3941998,-0.88280386,0.7129946,-0.015490982,0.41885546,-1.0890487,-0.7295299,0.44421038,-1.8889489,0.65757227,-1.901614,1.2510346,-1.7678903,-0.11246119,-1.4817694,-0.93592936,0.31954393,0.998521,0.983304,-0.24804236,0.097055055,0.93490773,-1.5470824,-1.0371865,-0.3049558,-0.84632397,-2.1713088,-0.24569017,0.01616097,-0.46932316,0.6346582,1.0260149,0.75176865,0.50774777,-0.4038631,1.7533039,-0.3474712,-0.5567176,0.3242071,-0.15794288,-0.82093626,0.79576045,-1.2395186,-0.62535685,0.18153521,1.4007362,-0.01971081,-0.011772122,-0.5017121,-0.26589364,0.11832836,0.21937113,-0.2710754,1.7261173,-1.1192713,0.13943616,0.25898433,0.95340294,1.0800998
b2lxZ1JwdUd4MElPa1lwOGtkSVJtZz09,1.0337033,-0.32432225,-0.08316469,-0.7094606,-0.29266548,0.35762346,-0.9402258,-0.26816458,1.1680692,-0.884574,0.4653837,-1.3360931,0.01872419,0.06831237,-1.1160564,-0.27406752,-0.36155766,-0.2616571,-0.636783,0.30548343,0.8175446,-0.22722222,-1.3683338,-0.22540909,0.25976187,0.3298643,-0.7319541,0.3540981,-0.7822411,0.0349669,0.8432475,-0.5773183,-0.18549949,-0.27832076,0.058967173,-0.3034703,-0.12622811,0.03570801,-0.52999425,1.5733731,-0.6479492,0.110835806,0.02614528,-0.022120416,-0.37531796,0.04920552,0.25913566,0.37467653,-0.30797702,-0.5147735,-1.0202942,-0.41864073,-1.2341527,-0.2701435,-0.10977772,-1.4669054,0.7207119,0.61950046,0.1864304,0.30191767,-0.59501725,1.099622,-0.45834386,0.59048545,-0.7699407,-0.8008147,0.48713517,-0.30295563,0.99596983,0.9422494,-0.1895379,1.3977007,0.8074932,-0.3660298,-0.56092083,0.14324175,0.04761206,0.37582976,0.22173318,1.1359258,-0.8235068,-1.4455174,0.19260928,0.18160951,-0.64698166,0.03163281,1.4516535,-0.43362406,1.2221553,-1.0021313,0.31393495,0.19258276,0.589993,0.3947783,-0.7405605,-0.5858853,-0.09189129,0.28307045,1.002274,-0.62813437
b2ozNVkrSFljTWNWbTY3WjhnNnBtZz09,0.40791845,-0.8158325,-0.36479715,-0.66916794,0.07353529,-0.120856725,-0.22340153,-0.24556288,0.612472,-0.069483794,-0.26611587,-0.71596366,0.39058086,0.07956054,-0.25611216,0.5129891,-0.8902931,-0.36979547,0.19678469,-0.43377483,0.6641368,1.0597626,-0.26781997,-0.31248996,0.542592,0.19162157,-0.7082676,0.33354905,-0.20652102,0.22503673,0.11938827,-0.16013531,0.46740994,0.110641845,0.23425387,-0.2931155,0.07947641,0.24873196,-0.31992468,1.4712027,-0.63557094,0.082189895,0.06618761,0.052816875,-0.32449612,0.2699577,-0.45006835,0.04425227,0.055968724,-0.41639426,-0.14945473,-0.6645082,-0.33237904,0.18793944,-0.47026545,-1.0412467,0.41950253,-0.35013407,-0.059031613,0.5052133,-0.34976974,0.8012041,0.21488386,0.40221453,-0.639601,-0.3693132,0.49016705,-0.4077646,0.3608615,0.46763185,-0.43393022,0.52294123,0.36876714,0.20147796,0.014324626,-0.23383929,0.34830946,-0.1749423,-0.08422635,0.79683924,-0.32591364,-1.1225001,0.3193556,-0.50023544,-0.09294185,0.012611802,0.7195958,-0.23500378,0.21056847,-0.68872124,-0.5870905,0.05354492,0.51733494,0.15099609,-0.105323754,-0.8204665,0.31488243,0.12937379,0.43619034,0.18142265
b2pCNTI4UWM2Wm5meVg5N3M3eE0wdz09,0.41711637,-0.21525352,-0.124647535,-0.1732233,-0.11966356,0.028236775,-0.006127041,-0.06265583,0.2493621,-0.08846537,-0.007958309,-0.24957262,0.16871043,0.11726013,-0.097780325,-0.0076563004,-0.22186448,-0.13571632,0.010756232,-0.057120297,0.05715576,0.17900269,-0.047305804,0.046294224,0.17583425,0.049434174,-0.25557616,0.025163958,-0.0921259,0.055729788,0.14199619,-0.08593482,0.10063412,-0.13223669,0.02718663,-0.21386147,-0.04095641,-0.11435243,-0.051485617,0.32442126,-0.17942505,-0.24334419,-0.22257416,-0.007850005,-0.1046611,-0.04112839,-0.10551224,0.10394587,-0.06804246,-0.38457036,0.030835599,-0.32954636,-0.009289972,-0.12217454,-0.04445243,-0.34176365,-0.0375721,0.11490437,0.066881694,0.17360568,-0.14665687,0.059109226,0.120617546,0.019227967,-0.16771841,-0.18033631,-0.037097707,-0.266307,0.14974467,0.05673218,-0.024047652,0.2554532,0.20263939,0.18235826,-0.2347433,-0.2790562,0.33683023,0.15909497,-0.07874569,0.10671023,-0.18642056,-0.25245908,0.040793005,-0.4089853,-0.120128475,-0.06593525,0.33405745,-0.20355557,0.10282403,-0.19094014,-0.1647508,0.10972765,0.10978647,0.010548574,7.281639e-05,-0.25272802,0.027292937,0.15501076,0.35360727,-0.031893037
b2pyVTlLNU1COVozS0xaV00wVndqZz09,0.42727137,-0.39314958,-0.084127136,-0.32524887,-0.2153734,-0.02194578,-0.08700636,-0.13440414,0.40831104,-0.35079578,0.048111934,-0.55192643,0.21584062,-0.033320222,-0.46477196,-0.20847267,-0.079047285,-0.19602995,-0.09820185,-0.029012864,0.51287335,0.25114724,-0.681662,0.012311635,0.031764418,0.13788395,-0.19642477,0.07891179,-0.16984129,0.5648673,0.11252015,-0.6004442,0.2018116,-0.41106406,0.035312653,-0.46195373,-0.21462731,-0.09435054,0.18676607,0.5951901,-0.34645912,-0.37271145,-0.49218532,-0.1851985,-0.15432884,-0.0008150016,-0.005702471,0.32799315,-0.21682757,-0.48826852,-0.1809556,-0.12054027,-0.31782484,-0.18103345,0.24454284,-0.6361342,0.31980348,0.30310842,0.2682855,0.34006107,-0.28746402,0.1393195,-0.030751327,0.071731724,-0.22616522,-0.39734268,0.04682221,-0.18118106,0.49530587,0.53789914,-0.035009626,0.52967566,0.16247796,-0.085695244,-0.6615053,-0.27227643,0.38160682,0.12687396,-0.17469275,0.22773194,-0.44167864,-0.45143393,-0.09242126,-0.34227648,-0.1700949,-0.034576297,0.7179959,-0.4316353,0.43199447,-0.13797402,-0.067503355,0.014351266,0.018598506,0.070950635,-0.21110278,-0.19248223,0.17447579,0.34778503,0.65940034,0.11532693
b2toSGNNc1pmUU9SWHoyVWFUNEtWdz09,0.19485733,-0.7618957,-0.6388115,-0.18710163,0.0050664344,-0.41903907,0.73331004,-0.2434007,0.90047073,-0.51766527,-0.3142447,-0.29219002,-0.5788667,0.38495323,-0.47673407,0.2269013,-0.12053507,-0.06278819,-0.24394313,0.61105007,0.4083107,0.86825174,-0.039672796,0.098369054,0.11951087,0.46134642,0.054982394,0.6009116,-0.3424319,0.36849713,-0.17489941,-0.39484364,0.71596915,-0.6484052,0.46608952,-0.81726635,0.3536707,0.14088124,-0.1398576,0.3950183,-0.28651783,-0.24428983,-0.19573629,0.103851356,-0.18917635,-0.10568487,0.24740483,0.68973726,0.49180275,-1.1765141,0.20517755,-0.38096693,-0.36277196,0.051662955,-0.44557673,-0.19222255,0.35875806,0.766324,0.4308938,0.7327779,-0.5167096,0.675358,-0.09960455,0.33456594,-0.609784,-0.45260066,0.5213559,-0.5344604,0.7051379,0.65514666,-0.088769145,0.9093287,0.07162844,0.14752944,0.20419458,-0.388667,0.6906665,-0.031439885,-0.6043165,-0.15732536,-0.97201973,-0.47781697,0.5323241,-1.0760841,-0.043461666,0.22958711,0.9392439,-0.6096919,-0.6606319,-0.30669525,-0.7819439,0.002911306,0.30883303,-0.390931,0.3718741,-0.6399108,-0.2406942,0.66832435,0.9714154,-0.3614082
b3BLN2w3Q0NNOS93VG1YNmE3QU91Zz09,0.5496087,-0.75764537,0.28156707,-0.3175074,0.019169971,-0.0015693841,0.22398016,0.018966489,0.27431977,-0.24820122,-0.23864111,-0.5165146,0.69387937,0.34137955,0.12690394,-0.18654525,-1.2678376,-0.30477643,0.14124517,-0.24797474,0.023277752,0.32589075,-0.19070704,-0.12980969,0.48088256,0.23791137,-0.47626436,0.31650832,0.06559394,0.111565076,0.12294931,-0.70967925,0.48857486,-0.22913672,0.54312223,-0.36533514,0.07235071,-0.490203,0.04009975,0.80083174,-0.40819654,-0.5287355,-0.16031988,-0.50774753,-0.36238402,-0.07602359,-0.17388132,-0.020999238,0.1956638,-0.48091033,-0.022111861,-0.71330774,0.08938397,-0.34494817,-0.08679616,-0.64376307,0.07675489,-0.11314927,0.20207329,0.7481254,0.1572049,0.9982513,-0.3452779,0.20580837,0.14254658,-0.53180003,0.29180726,-0.6253452,0.21354721,0.113185234,-0.28868786,0.06668402,-0.023938566,0.29128605,-0.5744782,-0.5636982,1.0031855,0.10757368,-0.44008005,0.47140104,-0.26106882,-0.67263776,-0.016692135,-1.0123975,-0.12461118,0.13490392,0.9295719,-0.5940875,-0.26109853,-0.4720289,-0.32971743,0.18805239,0.2310363,0.4830359,0.11009836,-0.43553707,0.25063235,0.27090287,0.28234515,-0.032432977
b3E1Q3IraUZFbHBKNTQ3R0luZEhndz09,0.64635557,-0.66223145,-0.23837112,-0.6206217,0.13491604,-0.010924809,0.24202603,0.25437185,0.5013925,-0.1745261,-0.31095344,-0.4017698,0.29419625,0.3052508,-0.09413795,0.2591587,-0.52481705,0.06429161,0.122932,-0.30146384,0.21646947,0.4420439,0.15034604,-0.45110625,0.31755912,-0.028261542,-0.093769446,0.4764853,-0.016960952,0.021442212,0.26675117,-0.13498954,0.52519757,0.27485064,0.37505257,-0.12732628,-0.14767855,-0.18093282,-0.0077538155,0.7693902,-0.36148256,-0.09750633,-0.23113336,-0.3466147,-0.12830111,-0.053619135,-0.034527972,-0.33504018,0.39081508,-0.39520007,0.12110347,-0.6966094,0.1947312,-0.3186419,-0.18892069,-0.6734885,0.12692894,-0.032249514,0.15952878,0.7436483,-0.22310618,0.39422348,0.058139816,0.3297603,-0.15870233,-0.3528617,-0.09322877,-0.53443384,0.47767264,0.27169278,-0.18165183,0.27564105,-0.06483723,0.32648388,-0.27931547,-0.3975764,0.6307757,0.08224589,-0.37674627,0.3184144,-0.16857287,-0.53501606,0.013204493,-0.49759474,-0.17477357,-0.12371459,0.50196695,-0.43985683,-0.0757568,-0.3800851,-0.26800066,0.080547504,0.36931226,0.24565764,0.22450466,-0.5576536,0.18412437,-0.14914085,0.37832224,0.05781305
b3E3RnZuNitudWtVMWk3V3Q5SFB6UT09,0.117095985,-0.14096327,-0.3792469,-0.23892055,0.18140903,-0.12398029,-0.13722149,-0.2635867,-0.03829064,-0.3096033,-0.06518511,-0.5949259,0.37599787,0.3254462,-0.14452383,0.07237889,-0.44316173,-0.16330394,0.1883728,0.10501255,0.41800526,0.3731563,-0.26245746,0.09727995,0.12891102,-0.22833396,-0.13253787,-0.19007154,-0.17114802,0.16301186,0.25165567,-0.2856021,0.1994575,0.012122954,0.09540682,-0.16346386,-0.17329155,-0.28194746,-0.09897671,0.37014273,-0.4612767,-0.01004835,0.14216824,-0.23591435,-0.01790616,-0.16299535,0.24637507,-0.07974716,-0.12847431,-0.56219625,0.061782446,-0.7392677,-0.24186935,-0.29764536,0.33216828,-0.792966,-0.07538213,-0.05199233,0.31341472,0.46623415,-0.31831282,0.3302857,0.11423423,0.1492877,-0.21480072,-0.4413591,-0.23979893,-0.3478277,0.15587947,-0.09567182,-0.20513019,0.53098524,0.16164632,-0.15653074,-0.1553721,-0.3066989,0.5088068,0.550915,-0.4447125,0.46159056,-0.29289618,-0.43091175,-0.08174686,-0.5427963,-0.20553985,-0.3710725,0.379754,-0.19813338,0.16140737,-0.04020831,-0.39081305,0.20410267,0.2687504,0.034275003,-0.11876768,-0.19171192,0.29255304,0.08445614,0.43297726,-0.1985508
b3Fxay9yVHVUaHhKTndWcTFxOXJ5Zz09,0.66056806,-0.22687775,-0.36387053,0.06547142,-0.18258359,0.23024863,-0.5926182,0.0936784,0.8121167,-0.41300428,0.0010981167,-0.4526029,0.26488012,0.45803875,-0.3234765,0.23684344,-0.4608679,-0.04117299,0.45752257,0.11939662,0.40332153,0.29085368,-0.44577768,0.4888016,0.43383712,-0.05955363,-0.67454565,-0.10517886,-0.7519339,-0.3280887,0.26733002,-0.26919174,0.30087498,0.18082191,-0.32222947,-0.26003668,-0.040720142,0.11070892,-0.25887412,1.1316742,-0.8306028,0.1530767,0.39138618,-0.07867211,-0.78782344,0.39400193,-0.028554639,0.40878046,-0.22129257,-0.6228263,-0.22159192,-0.9909735,-0.46756533,-0.19482015,0.08819802,-0.9947131,0.10953804,-0.028569143,0.043886073,0.23914422,-0.32865533,1.0355656,-0.24033634,0.31659845,-0.372681,-0.38189337,0.112079106,-0.38017154,-0.14901273,0.41526383,0.32435232,0.9206734,0.5032759,-0.04219273,-0.035473503,-0.36377913,0.39577213,0.07969917,-0.45954514,0.3696209,-0.37916857,-0.32501572,0.5190768,-0.53744155,-0.7728521,0.0772902,0.5600941,0.098755576,0.7420335,0.07306659,-0.4253621,0.23712614,0.48970228,0.1464924,0.19667025,-0.6274511,0.29317886,0.469193,0.58394337,-0.4189212
b3J3UzlTQUpYNXZ0UGIxMU1BRDBSUT09,0.51967996,-0.60399914,-0.07272132,-0.3385922,0.10853806,-0.04044636,0.18754861,0.0908777,0.3551152,-0.0754959,-0.20329027,-0.296179,0.40377375,0.24852303,-0.003459819,0.11947531,-0.7554619,-0.036772836,0.1895017,-0.17544189,0.019912433,0.2741895,0.04773173,-0.25596416,0.42632377,-0.02922404,-0.23752035,0.25753734,-0.066219784,0.00050107675,0.15049349,-0.3195822,0.402284,0.05689129,0.30082142,-0.08664889,-0.06850633,-0.37691665,-0.03128202,0.6911408,-0.3136718,-0.27181315,-0.13455307,-0.3042426,-0.148466,-0.13184129,-0.09788131,-0.28763026,0.1922819,-0.44999492,0.021652473,-0.62814176,0.22266422,-0.28385928,-0.12227087,-0.54801995,-0.018911052,-0.0912374,0.038487323,0.65684146,-0.064732164,0.52570707,-0.12426394,0.21856895,-0.031781863,-0.35396117,0.017915217,-0.5453504,0.25380903,0.15704589,-0.2998034,0.15846549,-0.015442579,0.31739753,-0.33432344,-0.41585916,0.66899437,0.17707035,-0.26824942,0.3419425,-0.30655625,-0.48745996,0.17557052,-0.7312774,-0.24037717,-0.054497782,0.5208465,-0.333676,-0.02932433,-0.45050055,-0.17722318,0.11628592,0.118939556,0.24808279,0.21093361,-0.32077038,0.258177,0.016852962,0.21740825,0.07677899
b3dHK205U1FGR0tzQnU0SlV6QnlYUT09,0.8194324,-0.155783,0.30396903,-0.45537186,-0.42292613,0.26586485,-0.5051723,-0.31526628,0.83734447,-0.64704794,0.4042851,-1.0819722,-0.09799291,0.15029931,-0.73054284,-0.33336836,0.044744775,-0.06331095,-0.47658342,0.34316048,0.42346284,-0.049845405,-0.5170485,-0.23623392,0.19051436,0.4949689,-0.20823582,0.42063034,-0.3305104,0.04322645,0.55327606,-0.06748533,-0.18476318,-0.21041118,0.05347764,0.024854522,0.16161197,0.11362173,-0.51166147,0.7970813,0.06552502,-0.009261069,-0.09993031,0.21274433,0.048314597,-0.08153222,0.15117897,-0.042658877,-0.18590151,-0.28601974,-0.67093956,-0.35574308,-0.7439285,-0.62976015,0.08468052,-0.8504145,0.22384965,0.61536455,0.32320982,0.027707415,-0.22447859,0.42035487,0.024185749,0.21052265,-0.6777486,-0.5528443,-0.14889732,-0.26283237,0.4822856,0.58369017,-0.35271382,0.80648655,0.3569565,-0.05438938,-0.38634747,0.29107141,0.18521921,0.3249734,0.42523608,0.5565302,-0.77241015,-0.8311619,-0.046460263,-0.22807884,-0.47573677,-0.33424732,0.80631196,-0.5311974,0.49140796,-1.0025182,0.37064332,0.25511813,0.13576454,0.18397139,-0.67733806,-0.15491904,-0.008641139,-0.10988628,0.7778156,-0.3220284
b3dmTEl4dTQ4ZDVFeDdHMllhVEdhZz09,0.3906308,-0.53670424,-0.3780512,-0.43170437,0.14122589,-0.10547932,0.20225807,0.19951463,0.5280924,-0.098379515,-0.07067243,-0.19490074,0.16768861,0.17568326,-0.14749597,0.30730692,-0.28014183,0.08161416,0.04816286,-0.18449898,0.3273565,0.31594333,-0.10022083,-0.3181616,0.25697446,-0.12595849,0.048364043,0.27456534,-0.12998931,0.0673402,0.36048245,-0.4897453,0.42534652,0.19049506,0.121924855,-0.05674072,-0.2858505,-0.22011006,-0.039204184,0.6533795,-0.55385596,0.13530928,-0.08479432,-0.3080008,-0.050238073,-0.074663766,0.021050954,-0.17465515,0.30587205,-0.38172618,-0.013245764,-0.5877374,-0.02121365,-0.058772597,-0.11357077,-0.5631165,0.2337523,0.014952849,0.016236126,0.7491226,-0.36969876,0.33368567,-0.10671557,0.43624482,-0.14613901,-0.26453272,0.14527535,-0.35992637,0.45254198,0.3920267,-0.19565122,0.238892,0.017978737,0.20051138,-0.14826475,-0.45049033,0.49247083,0.15857358,-0.419642,0.37146258,-0.17662305,-0.67847157,0.10805446,-0.15214507,-0.14087527,-0.053175073,0.3939501,-0.36190116,0.14682479,-0.14646503,-0.08180636,0.066206425,0.37358227,0.03700089,0.14708315,-0.36541557,0.020909006,-0.105704695,0.29896376,-0.10910749
